id,perturbation,db_id,train_idx,question,pre_ok,baseline_sql,baseline_ok,latency_baseline_s,baseline_tokens_in,baseline_tokens_out,refreshed_schema_sql,refreshed_schema_ok,latency_refreshed_schema_s,refreshed_tokens_in,refreshed_tokens_out,error_feedback_sql,error_feedback_ok,error_feedback_retry,latency_error_feedback_s,error_feedback_tokens_in,error_feedback_tokens_out,mcp_sql,mcp_method,mcp_verdict,mcp_ok,latency_mcp_s,mcp_tokens_in,mcp_tokens_out,backend
evo_cm_01399,COLUMN_MERGE,student_club,1399,Did Maya Mclean attend the 'Women's Soccer' event?,0,"SELECT COUNT(*) > 0
FROM attendance
JOIN member ON attendance.link_to_member = member.member_id
JOIN event ON attendance.link_to_event = event.event_id
WHERE member.first_name = 'Maya' AND member.last_name = 'Mclean' AND event.event_name = ""Women's Soccer""",0,3.515,275,65,"SELECT COUNT(*) > 0
FROM attendance
JOIN member ON attendance.link_to_member = member.member_id
JOIN event ON attendance.link_to_event = event.event_id
WHERE member.full_name = 'Maya Mclean' AND event.event_name = ""Women's Soccer""",0,1.011,271,58,"SELECT COUNT(*) > 0
FROM attendance
JOIN member ON attendance.link_to_member = member.member_id
JOIN event ON attendance.link_to_event = event.event_id
WHERE member.first_name = 'Maya' AND member.last_name = 'Mclean' AND event.event_name = 'Women''s Soccer'",0,1,1.8997,371,67,"SELECT COUNT(*) > 0 FROM attendance JOIN member ON attendance.link_to_member = member.member_id JOIN event ON attendance.link_to_event = event.event_id WHERE member.full_name = 'Maya Mclean' AND event.event_name = ""Women's Soccer""",ast,silent_failure_suspected,0,1.2069,409,54,openai_compat
evo_cm_01410,COLUMN_MERGE,student_club,1410,"List out the full name and total cost that member id ""rec4BLdZHS2Blfp4v"" incurred?",0,"SELECT m.first_name || ' ' || m.last_name AS full_name, SUM(e.cost) AS total_cost
FROM member m
JOIN expense e ON m.member_id = e.link_to_member
WHERE m.member_id = 'rec4BLdZHS2Blfp4v'
GROUP BY m.first_name, m.last_name",0,1.777,289,72,"SELECT m.full_name, SUM(e.cost) AS total_cost
FROM member m
JOIN expense e ON m.member_id = e.link_to_member
WHERE m.member_id = 'rec4BLdZHS2Blfp4v'
GROUP BY m.full_name",1,1.0095,285,58,"SELECT member.first_name || ' ' || member.last_name AS full_name, SUM(expense.cost) AS total_cost
FROM member
JOIN expense ON member.member_id = expense.link_to_member
WHERE member.member_id = 'rec4BLdZHS2Blfp4v'
GROUP BY member.first_name, member.last_name",0,1,1.6517,392,71,"SELECT m.full_name AS full_name, SUM(e.cost) AS total_cost 
FROM member AS m 
JOIN expense AS e ON m.member_id = e.link_to_member 
WHERE m.member_id = 'rec4BLdZHS2Blfp4v' 
GROUP BY m.full_name",ast,valid,1,1.6122,433,64,openai_compat
evo_cm_01411,COLUMN_MERGE,student_club,1411,State what kind of expenses that Sacha Harrison incurred?,1,"SELECT e.expense_description
FROM expense e
JOIN member m ON e.link_to_member = m.member_id
WHERE m.first_name = 'Sacha' AND m.last_name = 'Harrison'",0,1.1584,274,45,"SELECT e.expense_description
FROM expense e
JOIN member m ON e.link_to_member = m.member_id
WHERE m.full_name = 'Sacha Harrison'",1,0.8916,270,37,"SELECT e.expense_description
FROM expense e
JOIN member m ON e.link_to_member = m.member_id
WHERE m.first_name = 'Sacha' AND m.last_name = 'Harrison'",0,1,1.259,350,45,"SELECT e.expense_description 
FROM expense AS e 
JOIN member AS m ON e.link_to_member = m.member_id 
WHERE m.full_name = 'Sacha Harrison'",ast,silent_failure_suspected,1,0.9868,391,39,openai_compat
evo_cm_01414,COLUMN_MERGE,student_club,1414,State the name of major that Phillip Cullen has joined.,1,"SELECT major.major_name
FROM member
JOIN major ON member.link_to_major = major.major_id
WHERE member.first_name = 'Phillip' AND member.last_name = 'Cullen'",0,0.9628,274,42,"SELECT major.major_name
FROM member
JOIN major ON member.link_to_major = major.major_id
WHERE member.full_name = 'Phillip Cullen'",1,1.0407,270,34,"SELECT major.major_name
FROM member
JOIN major ON member.link_to_major = major.major_id
WHERE member.first_name = 'Phillip' AND member.last_name = 'Cullen'",0,1,1.1516,347,42,SELECT major.major_name FROM member JOIN major ON member.link_to_major = major.major_id WHERE member.full_name = 'Phillip Cullen',ast,valid,1,1.3991,386,31,openai_compat
evo_cm_01445,COLUMN_MERGE,student_club,1445,Find the full name of members whose t-shirt size is extra large.,0,"SELECT first_name || ' ' || last_name AS full_name
FROM member
WHERE t_shirt_size = 'extra large'",0,1.0145,277,30,SELECT full_name FROM member WHERE t_shirt_size = 'extra large',0,1.4866,273,19,"SELECT member.first_name || ' ' || member.last_name AS full_name
FROM member
WHERE member.t_shirt_size = 'extra large'",0,1,1.2363,337,33,SELECT full_name FROM member WHERE t_shirt_size = 'extra large',ast,silent_failure_suspected,0,1.2658,378,19,openai_compat
evo_cm_01449,COLUMN_MERGE,student_club,1449,What is the name and major of members who had to spend more than a hundred dollars on an expense?,0,"SELECT m.first_name, m.last_name, ma.major_name
FROM member m
JOIN expense e ON m.member_id = e.link_to_member
JOIN major ma ON m.link_to_major = ma.major_id
WHERE e.cost > 100",0,1.2993,284,54,"SELECT m.full_name, ma.major_name
FROM member m
JOIN expense e ON m.member_id = e.link_to_member
JOIN major ma ON m.link_to_major = ma.major_id
WHERE e.cost > 100",0,1.0527,280,50,"SELECT m.first_name, m.last_name, ma.major_name
FROM member m
JOIN expense e ON m.member_id = e.link_to_member
JOIN major ma ON m.link_to_major = ma.major_id
WHERE e.cost > 100",0,1,1.3079,369,54,"SELECT m.full_name, ma.major_name 
FROM member AS m 
JOIN expense AS e ON m.member_id = e.link_to_member 
JOIN major AS ma ON m.link_to_major = ma.major_id 
WHERE e.cost > 100",ast,valid,0,1.3552,410,53,openai_compat
evo_cm_01456,COLUMN_MERGE,student_club,1456,List the full name of the top five members who spend the most money in the descending order of spending.,0,"SELECT m.first_name || ' ' || m.last_name AS full_name
FROM member m
JOIN expense e ON m.member_id = e.link_to_member
GROUP BY m.member_id
ORDER BY SUM(e.cost) DESC
LIMIT 5",0,1.0291,284,54,"SELECT m.full_name
FROM member m
JOIN expense e ON m.member_id = e.link_to_member
GROUP BY m.member_id
ORDER BY SUM(e.cost) DESC
LIMIT 5",0,1.1719,280,44,"SELECT member.first_name || ' ' || member.last_name AS full_name
FROM member
JOIN expense ON member.member_id = expense.link_to_member
GROUP BY member.member_id
ORDER BY SUM(expense.cost) DESC
LIMIT 5",0,1,1.974,369,53,"SELECT m.full_name AS full_name 
FROM member AS m 
JOIN expense AS e ON m.member_id = e.link_to_member 
GROUP BY m.member_id, m.full_name 
ORDER BY SUM(e.cost) DESC 
LIMIT 5",ast,silent_failure_suspected,0,1.3984,408,53,openai_compat
evo_cm_01457,COLUMN_MERGE,student_club,1457,Give the full name and contact number of members who had to spend more than average on each expense.,0,"SELECT m.first_name || ' ' || m.last_name AS full_name, m.phone
FROM member m
JOIN expense e ON m.member_id = e.link_to_member
WHERE e.cost > (SELECT AVG(cost) FROM expense)",0,1.0683,283,51,"SELECT m.full_name, m.phone
FROM member m
JOIN expense e ON m.member_id = e.link_to_member
GROUP BY e.expense_id
HAVING e.cost > (SELECT AVG(cost) FROM expense)",0,1.2151,279,49,"SELECT mb.first_name || ' ' || mb.last_name AS full_name, mb.phone
FROM member mb
JOIN expense e ON mb.member_id = e.link_to_member
WHERE e.cost > (SELECT AVG(cost) FROM expense)",0,1,1.1533,365,51,"SELECT m.full_name, m.phone 
FROM member AS m 
JOIN expense AS e ON m.member_id = e.link_to_member 
WHERE e.cost > (SELECT AVG(cost) FROM expense)",ast,valid,0,1.2789,406,43,openai_compat
evo_cm_01459,COLUMN_MERGE,student_club,1459,What is the major of Garrett Gerke and which department does it belong to?,1,"SELECT major.major_name, major.department
FROM member
JOIN major ON member.link_to_major = major.major_id
WHERE member.first_name = 'Garrett' AND member.last_name = 'Gerke'",0,1.0972,279,45,"SELECT major.major_name, major.department
FROM member
JOIN major ON member.link_to_major = major.major_id
WHERE member.full_name = 'Garrett Gerke'",1,0.9085,275,38,"SELECT major.major_name, major.department
FROM member
JOIN major ON member.link_to_major = major.major_id
WHERE member.first_name = 'Garrett' AND member.last_name = 'Gerke'",0,1,1.2241,355,45,"SELECT major.major_name, major.department FROM member JOIN major ON member.link_to_major = major.major_id WHERE member.full_name = 'Garrett Gerke'",ast,silent_failure_suspected,1,1.1033,394,35,openai_compat
evo_cm_01460,COLUMN_MERGE,student_club,1460,"Write the full name of the member who spent money for water, veggie tray and supplies and include the cost of it.",0,"SELECT m.first_name || ' ' || m.last_name AS full_name, e.cost
FROM expense e
JOIN member m ON e.link_to_member = m.member_id
WHERE e.expense_description IN ('water', 'veggie tray', 'supplies')",0,1.5271,287,57,"SELECT m.full_name, e.cost
FROM expense e
JOIN member m ON e.link_to_member = m.member_id
WHERE e.expense_description IN ('water', 'veggie tray', 'supplies')",0,0.9024,283,47,"SELECT mb.first_name || ' ' || mb.last_name AS full_name, e.cost
FROM expense e
JOIN member mb ON e.link_to_member = mb.member_id
WHERE e.expense_description IN ('water', 'veggie tray', 'supplies')",0,1,1.7377,375,57,"SELECT m.full_name AS full_name, e.cost 
FROM expense AS e 
JOIN member AS m ON e.link_to_member = m.member_id 
WHERE e.expense_description IN ('water', 'veggie tray', 'supplies')",ast,silent_failure_suspected,0,1.4586,416,52,openai_compat
evo_cm_01464,COLUMN_MERGE,student_club,1464,Write the full names of students who received funds on the date of 9/9/2019 and include the amount received.,0,"SELECT m.first_name || ' ' || m.last_name AS full_name, i.amount
FROM income i
JOIN member m ON i.link_to_member = m.member_id
WHERE i.date_received = '9/9/2019'",0,1.0588,289,52,"SELECT s.full_name, f.amount
FROM students s
JOIN funds f ON s.student_id = f.student_id
WHERE f.date_received = '2019-09-09'",0,1.1888,87,41,"SELECT m.first_name || ' ' || m.last_name AS full_name, i.amount
FROM income i
JOIN member m ON i.link_to_member = m.member_id
WHERE i.date_received = '9/9/2019'",0,1,1.1558,370,52,"SELECT s.first_name || ' ' || s.last_name AS full_name, f.amount 
FROM funds_received AS f 
JOIN student AS s ON f.student_id = s.id 
WHERE f.date_received = '2019-09-09'",ast,execution_error,0,1.6022,272,53,openai_compat
evo_cm_01464,COLUMN_MERGE,student_club,1464,Write the full names of students who received funds on the date of 9/9/2019 and include the amount received.,0,"SELECT m.first_name || ' ' || m.last_name AS full_name, i.amount
FROM income i
JOIN member m ON i.link_to_member = m.member_id
WHERE i.date_received = '9/9/2019'",0,1.0588,289,52,"SELECT s.full_name, f.amount
FROM students s
JOIN funds f ON s.student_id = f.student_id
WHERE f.date_received = '2019-09-09'",0,1.1888,87,41,"SELECT m.first_name || ' ' || m.last_name AS full_name, i.amount
FROM income i
JOIN member m ON i.link_to_member = m.member_id
WHERE i.date_received = '9/9/2019'",0,1,1.1558,370,52,"SELECT s.first_name || ' ' || s.last_name AS full_name, f.amount 
FROM funds_received AS f 
JOIN student AS s ON f.student_id = s.id 
WHERE f.date_received = '2019-09-09'",ast,execution_error,0,1.6022,272,53,openai_compat
evo_cm_01466,COLUMN_MERGE,student_club,1466,Write the full name of the club member with the position of 'Secretary' and list which college the club member belongs to.,0,"SELECT m.first_name || ' ' || m.last_name AS full_name, ma.college
FROM member m
JOIN major ma ON m.link_to_major = ma.major_id
WHERE m.position = 'Secretary'",0,1.2626,288,47,"SELECT m.full_name, ma.college
FROM member m
JOIN major ma ON m.link_to_major = ma.major_id
WHERE m.position = 'Secretary'",1,1.0796,284,37,"SELECT member.first_name || ' ' || member.last_name AS full_name, major.college
FROM member
JOIN major ON member.link_to_major = major.major_id
WHERE member.position = 'Secretary'",0,1,1.1413,366,45,"SELECT m.full_name, ma.college FROM member AS m JOIN major AS ma ON m.link_to_major = ma.major_id WHERE m.position = 'Secretary'",ast,valid,1,1.1633,407,36,openai_compat
evo_cm_01468,COLUMN_MERGE,student_club,1468,Where is the hometown of Garrett Gerke?,1,"SELECT z.city 
FROM member m
JOIN zip_code z ON m.zip = z.zip_code
WHERE m.first_name = 'Garrett' AND m.last_name = 'Gerke'",0,1.1086,272,42,"SELECT z.city 
FROM member m
JOIN zip_code z ON m.zip = z.zip_code
WHERE m.full_name = 'Garrett Gerke'",1,1.0804,268,35,"SELECT z.city 
FROM member m
JOIN zip_code z ON m.zip = z.zip_code
WHERE m.first_name = 'Garrett' AND m.last_name = 'Gerke'",0,1,1.204,345,42,SELECT z.city FROM member AS m JOIN zip_code AS z ON m.zip = z.zip_code WHERE m.full_name = 'Garrett Gerke',ast,silent_failure_suspected,1,1.3025,386,34,openai_compat
evo_cm_01469,COLUMN_MERGE,student_club,1469,"Which student has the hometown of Lincolnton, North Carolina with the zip code of 28092? List their full name and position.",0,"SELECT m.first_name || ' ' || m.last_name AS full_name, m.position
FROM member m
JOIN zip_code z ON m.zip = z.zip_code
WHERE z.city = 'Lincolnton' AND z.state = 'North Carolina' AND z.zip_code = 28092",0,1.0748,291,64,"SELECT m.full_name, m.position
FROM member m
JOIN zip_code z ON m.zip = z.zip_code
WHERE z.city = 'Lincolnton' AND z.state = 'North Carolina' AND z.zip_code = 28092",1,0.95,287,54,"SELECT member.first_name || ' ' || member.last_name AS full_name, member.position
FROM member
JOIN zip_code ON member.zip = zip_code.zip_code
WHERE zip_code.city = 'Lincolnton' AND zip_code.state = 'North Carolina' AND zip_code.zip_code = 28092",0,1,1.7877,386,66,"SELECT m.full_name, m.position 
FROM member AS m 
JOIN zip_code AS z ON m.zip = z.zip_code 
WHERE z.city = 'Lincolnton' AND z.state = 'North Carolina' AND z.zip_code = 28092",ast,valid,1,1.3634,427,56,openai_compat
evo_cr_00000,COLUMN_RENAME,california_schools,0,What is the highest eligible free rate for K-12 students in the schools in Alameda County?,1,"SELECT MAX(""Percent (%) Eligible Free (K-12)"") AS Highest_Eligible_Free_Rate
FROM frpm
WHERE ""County Name"" = 'Alameda'",1,1.0914,554,38,"SELECT MAX(""Percent (%) Eligible Free (K-12)"") 
FROM frpm 
WHERE ""County Name"" = 'Alameda'",1,1.442,542,31,"SELECT MAX(""Percent (%) Eligible Free (K-12)"") AS Highest_Eligible_Free_Rate
FROM frpm
WHERE ""County Name"" = 'Alameda'",1,0,0.0064,0,0,"SELECT MAX(""Percent (%) Eligible Free (K-12)"") AS Highest_Eligible_Free_Rate FROM frpm WHERE ""County Name"" = 'Alameda'",ast,valid,1,0.0504,0,0,openai_compat
evo_cr_00001,COLUMN_RENAME,california_schools,1,Please list the lowest three eligible free rates for students aged 5-17 in continuation schools.,0,"SELECT School Name, ""Percent (%) Eligible Free (Ages 5-17)""
FROM frpm
WHERE School Type = 'Continuation'
ORDER BY ""Percent (%) Eligible Free (Ages 5-17)"" ASC
LIMIT 3",0,1.0863,554,53,"SELECT ""Percent (%) Eligible Free (Ages 5-17)""
FROM frpm
WHERE ""School Type"" = 'Continuation'
ORDER BY ""Percent (%) Eligible Free (Ages 5-17)"" ASC
LIMIT 3",0,0.9298,542,52,"SELECT ""School Name"", ""Percent (%) Eligible Free (Ages 5-17)""
FROM frpm
WHERE ""School Type"" = 'Continuation'
ORDER BY ""Percent (%) Eligible Free (Ages 5-17)"" ASC
LIMIT 3",0,1,1.6686,637,56,"SELECT ""School Name"", ""Percent (%) Eligible Free (Ages 5-17)""
FROM frpm
WHERE ""School Type"" = 'Continuation'
ORDER BY ""Percent (%) Eligible Free (Ages 5-17)"" ASC
LIMIT 3",parse_error,silent_failure_suspected,0,1.2902,788,56,openai_compat
evo_cr_00003,COLUMN_RENAME,california_schools,3,What is the unabbreviated mailing street address of the school with the highest FRPM count for K-12 students?,1,"SELECT s.MailStreet
FROM frpm f
JOIN schools s ON f.CDSCode = s.CDSCode
ORDER BY f.`FRPM Count (K-12)` DESC
LIMIT 1",0,1.0255,559,46,"SELECT s.MailingStreet
FROM frpm f
JOIN schools s ON f.SchoolCode = s.SchoolCode
ORDER BY f.FRPM Count (K-12) DESC
LIMIT 1",0,1.3947,601,46,"SELECT s.MailStreet
FROM frpm f
JOIN schools s ON f.CDSCode = s.CDSCode
ORDER BY f.`FRPM Count (K-12)` DESC
LIMIT 1",0,1,1.55,636,46,"SELECT s.MailingStreet 
FROM frpm AS f 
JOIN schools AS s ON f.SchoolCode = s.SchoolCode 
ORDER BY f.""FRPM Count (K-12)"" DESC 
LIMIT 1",ast,valid,1,1.4321,3136,49,openai_compat
evo_cr_00340,COLUMN_RENAME,card_games,340,Which are the cards that have incredibly powerful foils.,0,"SELECT name 
FROM cards 
WHERE hasFoil = 1 AND (text LIKE '%incredibly powerful%' OR flavorText LIKE '%incredibly powerful%')",0,2.1073,595,38,"SELECT name 
FROM cards 
WHERE hasFoil = 1 
AND (text LIKE '%incredibly powerful%' OR flavorText LIKE '%incredibly powerful%')",0,1.3505,595,39,"SELECT name 
FROM cards 
WHERE hasFoil = 1 AND (text LIKE '%incredibly powerful%' OR flavorText LIKE '%incredibly powerful%')",0,0,0.0792,0,0,SELECT name FROM cards WHERE hasFoil = 1 AND (text LIKE '%incredibly powerful%' OR flavorText LIKE '%incredibly powerful%'),ast,silent_failure_suspected,0,1.4435,686,36,openai_compat
evo_cr_00341,COLUMN_RENAME,card_games,341,What are the borderless cards available without powerful foils?,0,"SELECT name 
FROM cards 
WHERE borderColor = 'borderless' 
AND hasFoil = 0",0,1.8012,596,27,"SELECT name 
FROM cards 
WHERE borderColor = 'borderless' 
AND hasFoil = 0",0,1.2074,595,27,"SELECT name 
FROM cards 
WHERE borderColor = 'borderless' 
AND hasFoil = 0",0,0,0.0593,0,0,SELECT name FROM cards WHERE borderColor = 'borderless' AND hasFoil = 0,ast,valid,0,0.0798,0,0,openai_compat
evo_cr_00342,COLUMN_RENAME,card_games,342,List the card names with value that cost more converted mana for the face.,0,"SELECT name 
FROM cards 
WHERE faceConvertedManaCost > convertedManaCost",0,1.7223,599,20,"SELECT name 
FROM cards 
WHERE faceConvertedManaCost > convertedManaCost",0,1.1031,598,20,"SELECT name 
FROM cards 
WHERE faceConvertedManaCost > convertedManaCost",0,0,0.0599,0,0,SELECT name FROM cards WHERE faceConvertedManaCost > convertedManaCost,ast,valid,0,0.0735,0,0,openai_compat
evo_cr_00343,COLUMN_RENAME,card_games,343,Name all cards with 2015 frame style ranking below 100 on EDHRec.,0,"SELECT name 
FROM cards 
WHERE frameVersion = '2015' AND edhrecRank < 100",0,2.1801,602,27,"SELECT name 
FROM cards 
WHERE frameVersion = '2015' AND edhrecRank < 100",0,1.1602,605,27,"SELECT name 
FROM cards 
WHERE frameVersion = '2015' AND edhrecRank < 100",0,0,0.0618,0,0,SELECT name FROM cards WHERE frameVersion = '2015' AND edhrecRank < 100,ast,valid,0,0.086,0,0,openai_compat
evo_cr_00531,COLUMN_RENAME,codebase_community,531,"Which user has a higher reputation, Harlan or Jarrod Dixon?",0,"SELECT DisplayName, Reputation 
FROM users 
WHERE DisplayName IN ('Harlan', 'Jarrod Dixon') 
ORDER BY Reputation DESC 
LIMIT 1",0,1.4481,398,36,"SELECT DisplayName, (UpVotes - DownVotes) AS Reputation
FROM users
WHERE DisplayName IN ('Harlan', 'Jarrod Dixon')
ORDER BY Reputation DESC
LIMIT 1",0,1.4351,398,43,"SELECT DisplayName, Reputation 
FROM users 
WHERE DisplayName IN ('Harlan', 'Jarrod Dixon') 
ORDER BY Reputation DESC 
LIMIT 1",0,1,1.6863,463,36,"SELECT DisplayName, Trustworthiness FROM users WHERE DisplayName IN ('Harlan', 'Jarrod Dixon') ORDER BY Trustworthiness DESC LIMIT 1",ast,silent_failure_suspected,0,0.9484,516,34,openai_compat
evo_cr_00532,COLUMN_RENAME,codebase_community,532,Please list the display names of all the users whose accounts were created in the year 2011.,1,"SELECT DisplayName FROM users WHERE strftime('%Y', CreationDate) = '2011'",1,1.2072,404,23,"SELECT DisplayName FROM users WHERE strftime('%Y', CreationDate) = '2011'",1,1.3197,405,23,"SELECT DisplayName FROM users WHERE strftime('%Y', CreationDate) = '2011'",1,0,0.025,0,0,"SELECT DisplayName FROM users WHERE STRFTIME('%Y', CreationDate) = '2011'",ast,valid,1,0.0475,0,0,openai_compat
