id,perturbation,db_id,train_idx,question,pre_ok,baseline_sql,baseline_ok,latency_baseline_s,baseline_tokens_in,baseline_tokens_out,refreshed_schema_sql,refreshed_schema_ok,latency_refreshed_schema_s,refreshed_tokens_in,refreshed_tokens_out,error_feedback_sql,error_feedback_ok,error_feedback_retry,latency_error_feedback_s,error_feedback_tokens_in,error_feedback_tokens_out,mcp_sql,mcp_method,mcp_verdict,mcp_ok,latency_mcp_s,mcp_tokens_in,mcp_tokens_out,backend
evo_cm_01387,COLUMN_MERGE,student_club,1387,Which student has been entrusted to manage the budget for the Yearly Kickoff?,0,"SELECT m.first_name, m.last_name
FROM member m
JOIN budget b ON m.member_id = b.link_to_member
JOIN event e ON b.link_to_event = e.event_id
WHERE e.event_name = 'Yearly Kickoff'
```

Wait, let me reconsider the schema. The budget table has `link_to_event` but not `link_to_member`. Let me check the relationships again.

```sql
SELECT m.first_name, m.last_name
FROM member m
JOIN budget b ON m.member_id = b.link_to_event
JOIN event e ON b.link_to_event = e.event_id
WHERE e.event_name = 'Yearly Kickoff'
```

Actually, looking more carefully at the schema, budget has `link_to_event` but the member connection isn't clear. Let me reconsider - perhaps the budget is linked through expenses to members, or there's another relationship. Given the question asks ""which student has been entrusted to manage the budget"", there should be a direct link. Let me assume the most logical schema interpretation:

```sql
SELECT m.first_name, m.last_name
FROM member m
JOIN budget b ON m.member_id = b.link_to_member
JOIN event e ON b.link_to_event = e.event_id
WHERE e.event_name = 'Yearly Kickoff'
```

But budget table shows `link_to_event` not `link_to_member`. Without a direct member link in budget, I'll check if there's an indirect path through expenses:

```sql
SELECT DISTINCT m.first_name, m.last_name
FROM member m
JOIN expense e ON m.member_id = e.link_to_member
JOIN budget b ON e.link_to_budget = b.budget_id
JOIN event ev ON b.link_to_event = ev.event_id
WHERE ev.event_name = 'Yearly Kickoff'",0,4.9051,330,478,"SELECT m.full_name
FROM member m
JOIN budget b ON m.member_id = b.link_to_event
JOIN event e ON b.link_to_event = e.event_id
WHERE e.event_name = 'Yearly Kickoff'
```

Wait, let me reconsider the schema. The budget table has `link_to_event` which should reference the event. Let me check the relationships more carefully.

```sql
SELECT m.full_name
FROM member m
JOIN budget b ON m.member_id = b.link_to_event
JOIN event e ON b.link_to_event = e.event_id
WHERE e.event_name = 'Yearly Kickoff'
```

Actually, looking at the schema again, `budget.link_to_event` references `event.event_id`. The member managing the budget isn't directly clear. Let me reconsider - perhaps the member is identified through the expense table or another relationship. However, the most logical interpretation is that a member manages a budget, so there should be a link. Let me try:

```sql
SELECT DISTINCT m.full_name
FROM member m
JOIN budget b ON m.member_id = b.link_to_event
JOIN event e ON b.link_to_event = e.event_id
WHERE e.event_name = 'Yearly Kickoff'
```

Hmm, but `link_to_event` in budget likely points to event_id. Let me reconsider the structure - perhaps the member who manages the budget is tracked through expenses or another way. The most straightforward interpretation:

```sql
SELECT m.full_name
FROM member m
JOIN expense e ON m.member_id = e.link_to_member
JOIN budget b ON e.link_to_budget = b.budget_id
JOIN event ev ON b.link_to_event = ev.event_id
WHERE ev.event_name = 'Yearly Kickoff'
GROUP BY m.member_id
```

But this assumes the member managing it is the one with expenses. Let me go with the simplest logical approach - checking if there's a direct member-budget relationship implied:

```sql
SELECT DISTINCT m.full",0,4.5479,325,512,"SELECT DISTINCT m.first_name, m.last_name
FROM member m
JOIN expense e ON m.member_id = e.link_to_member
JOIN budget b ON e.link_to_budget = b.budget_id
JOIN event ev ON b.link_to_event = ev.event_id
WHERE ev.event_name = 'Yearly Kickoff'",0,1,1.3712,857,96,"SELECT DISTINCT m.full_name
FROM member m
JOIN expense e ON m.member_id = e.link_to_member
JOIN budget b ON e.link_to_budget = b.budget_id
JOIN event ev ON b.link_to_event = ev.event_id
WHERE ev.event_name = 'Yearly Kickoff'",parse_error,silent_failure_suspected,0,10.9871,891,90,anthropic
evo_cm_01388,COLUMN_MERGE,student_club,1388,Which students manage to generate the highest income. State his/her full name along with the income source.,0,"SELECT m.first_name, m.last_name, i.source, SUM(i.amount) as total_income
FROM member m
JOIN income i ON m.member_id = i.link_to_member
GROUP BY m.member_id, i.source
ORDER BY total_income DESC
LIMIT 1",0,1.442,332,82,"SELECT m.full_name, i.source, i.amount
FROM member m
JOIN income i ON m.member_id = i.link_to_member
ORDER BY i.amount DESC
LIMIT 1",0,1.2804,327,56,"SELECT m.first_name, m.last_name, i.source, SUM(i.amount) as total_income
FROM member m
JOIN income i ON m.member_id = i.link_to_member
GROUP BY m.member_id, m.first_name, m.last_name, i.source
ORDER BY total_income DESC
LIMIT 1",0,1,1.3247,450,89,"SELECT m.full_name, i.source, SUM(i.amount) AS total_income FROM member AS m JOIN income AS i ON m.member_id = i.link_to_member GROUP BY m.member_id, i.source ORDER BY total_income DESC LIMIT 1",ast,valid,0,1.3933,494,73,anthropic
evo_cm_01393,COLUMN_MERGE,student_club,1393,Provide the full name and email address of the Student_Club's Secretary.,1,"SELECT member.first_name, member.last_name, member.email
FROM member
WHERE member.position = 'Secretary'",0,1.2141,327,37,"I need to see the database schema to answer this question. Since the schema wasn't provided in your message, I cannot generate the SQL query.

Please provide the database schema (table names, column names, and relationships) so I can write the appropriate SQL query to find the Student_Club's Secretary's full name and email address.",0,1.5268,80,71,"SELECT member.first_name, member.last_name, member.email
FROM member
WHERE member.position = 'Secretary'",0,1,0.9256,396,32,"I cannot rewrite this SQL query because the current schema is empty. The `member` table and all other tables have been removed according to the schema diff. 

Without any tables in the current schema, it's impossible to retrieve the Secretary's name and email address. The query cannot be executed against the current schema as it stands.

If you have an updated schema with different table names or structures, please provide that information so I can rewrite the query accordingly.",ast,execution_error,0,1.8665,275,98,anthropic
evo_cm_01393,COLUMN_MERGE,student_club,1393,Provide the full name and email address of the Student_Club's Secretary.,1,"SELECT member.first_name, member.last_name, member.email
FROM member
WHERE member.position = 'Secretary'",0,1.2141,327,37,"I need to see the database schema to answer this question. Since the schema wasn't provided in your message, I cannot generate the SQL query.

Please provide the database schema (table names, column names, and relationships) so I can write the appropriate SQL query to find the Student_Club's Secretary's full name and email address.",0,1.5268,80,71,"SELECT member.first_name, member.last_name, member.email
FROM member
WHERE member.position = 'Secretary'",0,1,0.9256,396,32,"I cannot rewrite this SQL query because the current schema is empty. The `member` table and all other tables have been removed according to the schema diff. 

Without any tables in the current schema, it's impossible to retrieve the Secretary's name and email address. The query cannot be executed against the current schema as it stands.

If you have an updated schema with different table names or structures, please provide that information so I can rewrite the query accordingly.",ast,execution_error,0,1.8665,275,98,anthropic
evo_cm_01396,COLUMN_MERGE,student_club,1396,Provide the number of events attended by Luisa Guidi. What is her major?,0,"SELECT COUNT(DISTINCT e.event_id) as number_of_events, m.link_to_major
FROM member m
LEFT JOIN attendance a ON m.member_id = a.link_to_member
LEFT JOIN event e ON a.link_to_event = e.event_id
WHERE m.first_name = 'Luisa' AND m.last_name = 'Guidi'
GROUP BY m.link_to_major",0,1.423,331,108,"SELECT COUNT(DISTINCT e.event_id) as number_of_events, m.link_to_major, maj.major_name
FROM member m
LEFT JOIN attendance a ON m.member_id = a.link_to_member
LEFT JOIN event e ON a.link_to_event = e.event_id
LEFT JOIN major maj ON m.link_to_major = maj.major_id
WHERE m.full_name = 'Luisa Guidi'
GROUP BY m.member_id, m.link_to_major, maj.major_name",0,1.5448,326,135,"SELECT COUNT(DISTINCT e.event_id) as number_of_events, m.link_to_major
FROM member m
LEFT JOIN attendance a ON m.member_id = a.link_to_member
LEFT JOIN event e ON a.link_to_event = e.event_id
WHERE m.first_name = 'Luisa' AND m.last_name = 'Guidi'
GROUP BY m.member_id, m.link_to_major",0,1,1.4491,479,113,"SELECT COUNT(DISTINCT e.event_id) AS number_of_events, m.link_to_major FROM member AS m LEFT JOIN attendance AS a ON m.member_id = a.link_to_member LEFT JOIN event AS e ON a.link_to_event = e.event_id WHERE m.full_name = 'Luisa Guidi' GROUP BY m.link_to_major",ast,silent_failure_suspected,0,1.2748,524,100,anthropic
evo_cm_01399,COLUMN_MERGE,student_club,1399,Did Maya Mclean attend the 'Women's Soccer' event?,0,"SELECT CASE WHEN COUNT(*) > 0 THEN 'Yes' ELSE 'No' END as attended
FROM attendance a
JOIN member m ON a.link_to_member = m.member_id
JOIN event e ON a.link_to_event = e.event_id
WHERE m.first_name = 'Maya' AND m.last_name = 'Mclean' AND e.event_name = 'Women''s Soccer'",0,1.4846,327,110,"SELECT CASE WHEN COUNT(*) > 0 THEN 'Yes' ELSE 'No' END as attended
FROM attendance a
JOIN member m ON a.link_to_member = m.member_id
JOIN event e ON a.link_to_event = e.event_id
WHERE m.full_name = 'Maya Mclean' AND e.event_name = 'Women''s Soccer'",0,1.5719,322,100,"SELECT CASE WHEN COUNT(*) > 0 THEN 'Yes' ELSE 'No' END as attended
FROM attendance a
JOIN member m ON a.link_to_member = m.member_id
JOIN event e ON a.link_to_event = e.event_id
WHERE m.first_name = 'Maya' AND m.last_name = 'Mclean' AND e.event_name = 'Women''s Soccer'",0,1,1.229,478,110,SELECT CASE WHEN COUNT(*) > 0 THEN 'Yes' ELSE 'No' END AS attended FROM attendance AS a JOIN member AS m ON a.link_to_member = m.member_id JOIN event AS e ON a.link_to_event = e.event_id WHERE m.full_name = 'Maya Mclean' AND e.event_name = 'Women''s Soccer',ast,silent_failure_suspected,0,1.2032,524,104,anthropic
evo_cm_01410,COLUMN_MERGE,student_club,1410,"List out the full name and total cost that member id ""rec4BLdZHS2Blfp4v"" incurred?",0,"SELECT 
  m.first_name || ' ' || m.last_name AS full_name,
  SUM(e.cost) AS total_cost
FROM member m
LEFT JOIN expense e ON m.member_id = e.link_to_member
WHERE m.member_id = 'rec4BLdZHS2Blfp4v'
GROUP BY m.member_id, m.first_name, m.last_name",0,1.5131,341,113,"SELECT m.full_name, SUM(e.cost) as total_cost
FROM member m
LEFT JOIN expense e ON m.member_id = e.link_to_member
WHERE m.member_id = 'rec4BLdZHS2Blfp4v'
GROUP BY m.member_id, m.full_name",1,1.1516,336,89,"SELECT 
  m.first_name || ' ' || m.last_name AS full_name,
  SUM(e.cost) AS total_cost
FROM member m
LEFT JOIN expense e ON m.member_id = e.link_to_member
WHERE m.member_id = 'rec4BLdZHS2Blfp4v'
GROUP BY m.member_id",0,1,1.2559,489,95,"SELECT m.full_name, SUM(e.cost) AS total_cost FROM member AS m LEFT JOIN expense AS e ON m.member_id = e.link_to_member WHERE m.member_id = 'rec4BLdZHS2Blfp4v' GROUP BY m.member_id, m.full_name",ast,valid,1,1.583,529,86,anthropic
evo_cm_01411,COLUMN_MERGE,student_club,1411,State what kind of expenses that Sacha Harrison incurred?,0,"SELECT DISTINCT expense_description
FROM expense
WHERE link_to_member = (
  SELECT member_id
  FROM member
  WHERE first_name = 'Sacha' AND last_name = 'Harrison'
)",0,1.3271,324,60,"SELECT DISTINCT expense_description
FROM expense
WHERE link_to_member = (
  SELECT member_id
  FROM member
  WHERE full_name = 'Sacha Harrison'
)",0,1.0998,319,52,"SELECT DISTINCT expense_description
FROM expense
WHERE link_to_member = (
  SELECT member_id
  FROM member
  WHERE first_name = 'Sacha' AND last_name = 'Harrison'
)",0,1,1.6952,418,55,SELECT DISTINCT expense_description FROM expense WHERE link_to_member = (SELECT member_id FROM member WHERE full_name = 'Sacha Harrison'),ast,silent_failure_suspected,0,1.0254,457,42,anthropic
evo_cm_01414,COLUMN_MERGE,student_club,1414,State the name of major that Phillip Cullen has joined.,1,"SELECT m.major_name
FROM member
JOIN major m ON member.link_to_major = m.major_id
WHERE member.first_name = 'Phillip' AND member.last_name = 'Cullen'",0,1.9409,325,56,"SELECT m.major_name
FROM member
JOIN major m ON member.link_to_major = m.major_id
WHERE member.full_name = 'Phillip Cullen'",1,2.2843,320,46,"SELECT m.major_name
FROM member AS mem
JOIN major m ON mem.link_to_major = m.major_id
WHERE mem.first_name = 'Phillip' AND mem.last_name = 'Cullen'",0,1,1.1296,422,58,SELECT m.major_name FROM member JOIN major AS m ON member.link_to_major = m.major_id WHERE member.full_name = 'Phillip Cullen',ast,valid,1,1.115,467,49,anthropic
evo_cm_01445,COLUMN_MERGE,student_club,1445,Find the full name of members whose t-shirt size is extra large.,0,"SELECT first_name, last_name
FROM member
WHERE t_shirt_size = 'extra large'",0,1.0079,326,27,SELECT full_name FROM member WHERE t_shirt_size = 'extra large',0,1.5008,321,21,"SELECT first_name, last_name
FROM member
WHERE t_shirt_size = 'XL'",0,1,0.8555,392,27,SELECT full_name FROM member WHERE t_shirt_size = 'extra large',ast,silent_failure_suspected,0,1.0241,439,26,anthropic
evo_cm_01449,COLUMN_MERGE,student_club,1449,What is the name and major of members who had to spend more than a hundred dollars on an expense?,0,"SELECT DISTINCT m.first_name, m.last_name, ma.major_name
FROM member m
LEFT JOIN link_to_major ON m.member_id = link_to_major.member_id
LEFT JOIN major ma ON link_to_major.major_id = ma.major_id
WHERE m.member_id IN (
  SELECT DISTINCT e.link_to_member
  FROM expense e
  WHERE e.cost > 100
)
ORDER BY m.first_name, m.last_name;
```

Wait, let me reconsider the schema. The `member` table has `link_to_major` as a direct column, not a separate junction table.

```sql
SELECT DISTINCT m.first_name, m.last_name, ma.major_name
FROM member m
LEFT JOIN major ma ON m.link_to_major = ma.major_id
WHERE m.member_id IN (
  SELECT DISTINCT e.link_to_member
  FROM expense e
  WHERE e.cost > 100
)
ORDER BY m.first_name, m.last_name",0,2.9819,332,265,"SELECT DISTINCT m.full_name, mj.major_name
FROM member m
JOIN link_to_major ON m.member_id = link_to_major.link_to_member
JOIN major mj ON link_to_major.link_to_major = mj.major_id
JOIN expense e ON m.member_id = e.link_to_member
WHERE e.cost > 100;
```

Wait, let me reconsider the schema. The `member` table has `link_to_major` which should directly reference the major table.

```sql
SELECT DISTINCT m.full_name, mj.major_name
FROM member m
JOIN major mj ON m.link_to_major = mj.major_id
JOIN expense e ON m.member_id = e.link_to_member
WHERE e.cost > 100",0,1.9566,327,207,"SELECT DISTINCT m.first_name, m.last_name, ma.major_name
FROM member m
LEFT JOIN major ma ON m.link_to_major = ma.major_id
WHERE m.member_id IN (
  SELECT DISTINCT e.link_to_member
  FROM expense e
  WHERE e.cost > 100
)
ORDER BY m.first_name, m.last_name",0,1,1.3189,632,98,"SELECT DISTINCT m.full_name, ma.major_name
FROM member m
LEFT JOIN major ma ON m.link_to_major = ma.major_id
WHERE m.member_id IN (
  SELECT DISTINCT e.link_to_member
  FROM expense e
  WHERE e.cost > 100
)
ORDER BY m.full_name",parse_error,valid,1,1.4444,679,90,anthropic
evo_cm_01456,COLUMN_MERGE,student_club,1456,List the full name of the top five members who spend the most money in the descending order of spending.,0,"SELECT m.first_name, m.last_name, SUM(e.cost) as total_spent
FROM member m
JOIN expense e ON m.member_id = e.link_to_member
WHERE e.approved = 'yes'
GROUP BY m.member_id, m.first_name, m.last_name
ORDER BY total_spent DESC
LIMIT 5",0,1.4638,333,92,"SELECT m.full_name
FROM member m
JOIN expense e ON m.member_id = e.link_to_member
GROUP BY m.member_id, m.full_name
ORDER BY SUM(e.cost) DESC
LIMIT 5",0,1.1585,328,62,"SELECT m.first_name, m.last_name, SUM(e.cost) as total_spent
FROM member m
JOIN expense e ON m.member_id = e.link_to_member
WHERE e.approved = 'yes'
GROUP BY m.member_id
ORDER BY total_spent DESC
LIMIT 5",0,1,1.4797,465,79,"SELECT m.full_name, SUM(e.cost) AS total_spent FROM member AS m JOIN expense AS e ON m.member_id = e.link_to_member WHERE e.approved = 'yes' GROUP BY m.member_id, m.full_name ORDER BY total_spent DESC LIMIT 5",ast,silent_failure_suspected,0,1.8131,508,80,anthropic
evo_cm_01457,COLUMN_MERGE,student_club,1457,Give the full name and contact number of members who had to spend more than average on each expense.,1,"SELECT DISTINCT m.first_name, m.last_name, m.phone
FROM member m
JOIN expense e ON m.member_id = e.link_to_member
WHERE e.cost > (SELECT AVG(cost) FROM expense)",0,1.2751,331,64,"SELECT DISTINCT m.full_name, m.phone
FROM member m
JOIN expense e ON m.member_id = e.link_to_member
WHERE e.cost > (SELECT AVG(cost) FROM expense)",1,1.0894,326,58,"SELECT DISTINCT m.first_name, m.last_name, m.phone
FROM member m
JOIN expense e ON m.member_id = e.link_to_member
WHERE e.cost > (SELECT AVG(cost) FROM expense)",0,1,1.703,431,59,"SELECT DISTINCT m.full_name, m.phone FROM member AS m JOIN expense AS e ON m.member_id = e.link_to_member WHERE e.cost > (SELECT AVG(cost) FROM expense)",ast,valid,1,1.215,477,57,anthropic
evo_cm_01459,COLUMN_MERGE,student_club,1459,What is the major of Garrett Gerke and which department does it belong to?,1,"SELECT m.major_name, m.department
FROM member
JOIN major m ON member.link_to_major = m.major_id
WHERE member.first_name = 'Garrett' AND member.last_name = 'Gerke'",0,1.514,329,60,"SELECT m.major_name, m.department
FROM member
JOIN major ON member.link_to_major = major.major_id
WHERE member.full_name = 'Garrett Gerke'",0,1.1034,324,49,"SELECT m.major_name, m.department
FROM member AS mem
JOIN major m ON mem.link_to_major = m.major_id
WHERE mem.first_name = 'Garrett' AND mem.last_name = 'Gerke'",0,1,1.1059,430,62,"SELECT m.major_name, m.department FROM member JOIN major AS m ON member.link_to_major = m.major_id WHERE member.full_name = 'Garrett Gerke'",ast,silent_failure_suspected,1,1.1395,475,53,anthropic
evo_cm_01460,COLUMN_MERGE,student_club,1460,"Write the full name of the member who spent money for water, veggie tray and supplies and include the cost of it.",0,"SELECT DISTINCT m.first_name || ' ' || m.last_name AS full_name, e.cost
FROM member m
JOIN expense e ON m.member_id = e.link_to_member
WHERE LOWER(e.expense_description) LIKE '%water%'
   OR LOWER(e.expense_description) LIKE '%veggie tray%'
   OR LOWER(e.expense_description) LIKE '%supplies%'
ORDER BY m.first_name, m.last_name",0,1.4427,337,126,"SELECT DISTINCT m.full_name, e.cost
FROM member m
JOIN expense e ON m.member_id = e.link_to_member
WHERE LOWER(e.expense_description) LIKE '%water%'
   OR LOWER(e.expense_description) LIKE '%veggie tray%'
   OR LOWER(e.expense_description) LIKE '%supplies%'
ORDER BY m.full_name, e.cost",0,1.3627,332,111,"SELECT DISTINCT m.first_name || ' ' || m.last_name AS full_name, e.cost
FROM member m
JOIN expense e ON m.member_id = e.link_to_member
WHERE LOWER(e.expense_description) LIKE '%water%'
   OR LOWER(e.expense_description) LIKE '%veggie tray%'
   OR LOWER(e.expense_description) LIKE '%supplies%'
ORDER BY full_name",0,1,1.1776,498,112,"SELECT DISTINCT m.full_name, e.cost FROM member AS m JOIN expense AS e ON m.member_id = e.link_to_member WHERE LOWER(e.expense_description) LIKE '%water%' OR LOWER(e.expense_description) LIKE '%veggie tray%' OR LOWER(e.expense_description) LIKE '%supplies%' ORDER BY m.full_name",ast,silent_failure_suspected,0,1.268,539,100,anthropic
evo_cm_01464,COLUMN_MERGE,student_club,1464,Write the full names of students who received funds on the date of 9/9/2019 and include the amount received.,0,"SELECT m.first_name, m.last_name, i.amount
FROM income i
JOIN member m ON i.link_to_member = m.member_id
WHERE i.date_received = '9/9/2019'",0,1.0763,338,62,"I need to see the database schema to write the SQL query. Since the schema section is empty, I cannot provide an accurate query. However, based on the question about students receiving funds on a specific date, a typical query would look like:

```sql
SELECT s.first_name || ' ' || s.last_name AS full_name, f.amount
FROM students s
JOIN funds f ON s.id = f.student_id
WHERE DATE(f.date) = '2019-09-09'
```

Please provide the actual database schema so I can write the correct query.",0,3.3722,91,131,"SELECT m.first_name, m.last_name, i.amount
FROM income i
JOIN member m ON i.link_to_member = m.member_id
WHERE i.date_received = '2019-09-09'",0,1,1.1184,432,57,"I cannot rewrite this SQL query because the schema diff indicates that all tables have been removed from the database, including the `income` and `member` tables that are essential to answer the original question.

The current schema is empty, so there is no valid way to execute a query that retrieves student names and income amounts. The query cannot be rewritten without access to the underlying data tables.",ast,execution_error,0,1.9291,312,84,anthropic
